OpOEA	Break 	 59 	 108 	 100.0 	 113 	 113 	 true 	 30.664 	 493.915
OpOEA	Break 	 60 	 108 	 100.0 	 113 	 113 	 true 	 28.117 	 507.595
OpOEA	Break 	 61 	 108 	 100.0 	 113 	 113 	 true 	 27.707 	 502.448
OpOEA	Break 	 62 	 108 	 100.0 	 113 	 113 	 true 	 27.762 	 512.425
OpOEA	Break 	 63 	 108 	 100.0 	 113 	 113 	 true 	 27.825 	 520.661
OpOEA	Break 	 64 	 108 	 100.0 	 113 	 113 	 true 	 27.755 	 525.342
OpOEA	Break 	 65 	 108 	 100.0 	 113 	 113 	 true 	 28.316 	 524.286
OpOEA	Break 	 66 	 108 	 100.0 	 113 	 113 	 true 	 27.854 	 536.055
OpOEA	Break 	 67 	 108 	 100.0 	 113 	 113 	 true 	 27.446 	 541.138
OpOEA	Break 	 68 	 108 	 100.0 	 113 	 113 	 true 	 28.384 	 548.225
OpOEA	Break 	 69 	 108 	 100.0 	 113 	 113 	 true 	 31.871 	 555.56
OpOEA	Break 	 70 	 108 	 100.0 	 113 	 113 	 true 	 27.313 	 571.126
OpOEA	Break 	 71 	 108 	 100.0 	 113 	 113 	 true 	 28.619 	 555.89
OpOEA	Break 	 72 	 108 	 100.0 	 113 	 113 	 true 	 27.868 	 562.812
OpOEA	Break 	 73 	 108 	 100.0 	 113 	 113 	 true 	 29.898 	 569.735
OpOEA	Break 	 74 	 108 	 100.0 	 113 	 113 	 true 	 27.534 	 594.161
OpOEA	Break 	 75 	 108 	 100.0 	 113 	 113 	 true 	 32.568 	 613.34
OpOEA	Break 	 76 	 108 	 100.0 	 113 	 113 	 true 	 29.913 	 649.461
OpOEA	Break 	 77 	 108 	 100.0 	 113 	 113 	 true 	 30.981 	 603.287
OpOEA	Break 	 78 	 108 	 100.0 	 113 	 113 	 true 	 34.431 	 666.087
OpOEA	Break 	 79 	 108 	 100.0 	 113 	 113 	 true 	 62.99 	 822.696
OpOEA	Break 	 80 	 108 	 100.0 	 113 	 113 	 true 	 72.985 	 861.216
